"site" "RSA" "aa1" "aa2" "aa3" "aa4" "aa5" "aa6" "aa7" "aa8" "aa9" "aa10" "aa11" "aa12" "aa13" "aa14" "aa15" "aa16" "aa17" "aa18" "aa19" "aa20"
"0" 0 0.790697674419 320 155 23 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1" 1 0.34375 185 172 39 36 28 19 14 2 2 2 1 0 0 0 0 0 0 0 0 0
"2" 2 0.601990049751 285 74 34 23 22 18 15 15 10 1 1 1 1 0 0 0 0 0 0 0
"3" 3 0.267857142857 245 118 74 51 7 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" 4 0.20802919708 267 51 48 45 37 29 11 5 4 2 1 0 0 0 0 0 0 0 0 0
"5" 5 0.0 266 195 26 6 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
"6" 6 0.0 365 104 24 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" 7 0.0 184 163 130 7 5 3 2 2 2 1 1 0 0 0 0 0 0 0 0 0
"8" 8 0.031007751938 191 174 44 35 27 8 6 6 4 4 1 0 0 0 0 0 0 0 0 0
"9" 9 0.0 481 7 5 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" 10 0.101265822785 187 157 86 34 25 7 2 1 1 0 0 0 0 0 0 0 0 0 0 0
"11" 11 0.0251572327044 167 130 64 62 38 20 8 5 2 2 2 0 0 0 0 0 0 0 0 0
"12" 12 0.0777202072539 117 66 65 61 43 40 36 32 17 10 8 3 1 1 0 0 0 0 0 0
"13" 13 0.0 491 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" 14 0.14367816092 237 102 54 25 21 12 12 10 8 6 4 3 3 2 1 0 0 0 0 0
"15" 15 0.614349775785 134 121 52 49 32 18 18 17 17 16 12 10 2 1 1 0 0 0 0 0
"16" 16 0.470802919708 177 132 78 24 21 19 15 10 8 6 5 4 1 0 0 0 0 0 0 0
