"site" "RSA" "aa1" "aa2" "aa3" "aa4" "aa5" "aa6" "aa7" "aa8" "aa9" "aa10" "aa11" "aa12" "aa13" "aa14" "aa15" "aa16" "aa17" "aa18" "aa19" "aa20"
"0" 0 0.5 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1" 1 0.630769230769 9 4 3 2 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"2" 2 0.649746192893 4 4 4 4 3 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0
"3" 3 0.092050209205 11 5 4 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" 4 0.0397350993377 18 2 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"5" 5 0.456953642384 17 6 3 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" 6 0.0733944954128 11 7 4 3 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" 7 0.0167364016736 18 6 3 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" 8 0.378238341969 12 5 5 4 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
"9" 9 0.430379746835 10 9 7 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" 10 0.0298507462687 25 4 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" 11 0.63475177305 19 6 4 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"12" 12 0.615384615385 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" 13 0.172185430464 20 9 3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" 14 0.805128205128 14 6 4 4 2 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0
"15" 15 0.227848101266 24 5 3 3 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"16" 16 0.504464285714 33 3 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17" 17 0.0348258706468 11 11 5 5 3 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0
"18" 18 0.138686131387 41 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"19" 19 0.010152284264 34 5 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" 20 0.00497512437811 38 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21" 21 0.0152284263959 19 16 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"22" 22 0.0 29 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"23" 23 0.0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"24" 24 0.0696517412935 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"25" 25 0.424870466321 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"26" 26 0.413461538462 16 12 12 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"27" 27 0.0077519379845 41 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"28" 28 0.134615384615 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"29" 29 0.0210970464135 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"30" 30 0.372093023256 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"31" 31 0.389534883721 40 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"32" 32 0.010152284264 35 5 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"33" 33 0.0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"34" 34 0.456273764259 35 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"35" 35 0.335766423358 21 17 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"36" 36 0.0149253731343 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"37" 37 0.636771300448 19 14 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"38" 38 0.0812182741117 22 8 5 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"39" 39 0.5 29 6 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"40" 40 0.285714285714 34 3 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"41" 41 0.281609195402 27 6 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"42" 42 0.494252873563 35 4 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"43" 43 0.517441860465 27 7 4 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
