"site" "RSA" "aa1" "aa2" "aa3" "aa4" "aa5" "aa6" "aa7" "aa8" "aa9" "aa10" "aa11" "aa12" "aa13" "aa14" "aa15" "aa16" "aa17" "aa18" "aa19" "aa20"
"0" 0 0.230769230769 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1" 1 0.558974358974 11 9 4 4 3 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0
"2" 2 0.43654822335 8 6 4 4 4 3 2 2 2 1 1 1 1 0 0 0 0 0 0 0
"3" 3 0.071129707113 14 8 7 6 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"4" 4 0.0697674418605 29 5 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" 5 0.507692307692 12 12 7 3 3 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0
"6" 6 0.0945273631841 21 10 4 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"7" 7 0.0 28 5 2 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
"8" 8 0.447257383966 13 7 4 4 4 3 2 2 2 1 1 0 0 0 0 0 0 0 0 0
"9" 9 0.528846153846 14 12 8 7 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" 10 0.134328358209 28 7 5 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" 11 0.317991631799 31 7 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"12" 12 0.615384615385 32 6 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0
"13" 13 0.573839662447 26 7 5 3 2 2 1 1 1 1 0 0 0 0 0 0 0 0 0 0
"14" 14 0.772151898734 27 8 6 4 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0
"15" 15 0.352678571429 37 5 5 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" 16 0.0596330275229 26 10 3 3 2 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0
"17" 17 0.120437956204 45 2 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"18" 18 0.0 41 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"19" 19 0.0 41 6 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" 20 0.0 40 7 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
